geometry,source,diamond_um,pitch_um,ribbon_width_nm,graphene_layers,network_depth_fraction,mean_carrier_travel_um,graphene_interface_area_ratio,added_trap_density_cm3,interface_loss_fraction,trap_penalty_fraction,carrier_survival_fraction,collection_efficiency,current_density_A_cm2,voltage_V,power_density_W_cm2,net_power_ratio_vs_baseline,lifetime_years,manufacturability_score,geometry_departure_score,dominant_loss,dominant_loss_fraction
honeycomb_mesh,Ni63,20.0,3.0,60.0,2,0.9,1.453318659982132,34.8935931698601,89848104822992.64,0.24245157091989666,0.07981855168931862,0.9320676347116664,0.1426328821502452,2.988378621046442e-09,0.2988378621046442,8.930406782727434e-10,2.290963687559399,0.0008970594644573075,0.12000000000000005,4.830197765205006,geometric_occlusion,0.4075899696925258
honeycomb_mesh,Ni63,20.0,3.0,60.0,4,0.35,4.329839299220902,21.34886489034308,63368667625530.516,0.2203323846008653,0.07934372260802061,0.5956665060805104,0.12569432252433635,2.6334897013647513e-09,0.2633489701364751,6.935268007194207e-10,1.779140363315217,0.0008931303645599125,0.0,4.740977297806862,carrier_travel_recombination,0.4043334939194896
honeycomb_mesh,Ni63,20.0,3.0,60.0,4,0.65,3.4384260004570764,39.569802207847836,104821300022853.84,0.24674805190143628,0.08008605759777436,0.6784608380507905,0.09062105901909745,1.8986507971141994e-09,0.18986507971141994,3.604874849382385e-10,0.9247772894404405,0.0009048339023308608,0.0,5.105396044156957,geometric_occlusion,0.4794670331177175
honeycomb_mesh,Ni63,20.0,3.0,60.0,4,0.9,1.8604552911015872,54.75391663910181,139365160353956.64,0.2634356436929163,0.08070048725692826,0.8761187687413928,0.06431729700279458,1.3475464593373592e-09,0.13475464593373593,1.8158814600726533e-10,0.46583751302180326,0.0009145868504733175,0.0,5.409078332782036,geometric_occlusion,0.7072287495865272
honeycomb_mesh,Ni63,20.0,3.0,120.0,1,0.35,3.3754036666666667,8.707333333333334,34609183333333.34,0.1957544301313818,0.07882544927100728,0.6882623420523551,0.18954475677582439,3.971254666814203e-09,0.39712546668142024,1.5770863628693583e-09,4.045781650693593,0.0008850105494547939,0.39326800000000006,4.248146666666667,carrier_travel_recombination,0.31173765794764485
honeycomb_mesh,Ni63,20.0,3.0,120.0,1,0.65,2.3708836666666664,16.107333333333333,51444183333333.336,0.21091676963528921,0.07912915644165198,0.8091133594345408,0.19255476502906752,4.03431897693373e-09,0.403431897693373,1.627572960764762e-09,4.175297545434793,0.0008897636627549431,0.2600680000000001,4.396146666666667,graphene_diamond_interface,0.21091676963528921
honeycomb_mesh,Ni63,20.0,3.0,120.0,1,0.9,1.1946169999999998,22.274,65473350000000.01,0.22189555015752124,0.0793815461482428,0.962415851565852,0.2011167578130214,4.213705916350475e-09,0.4213705916350475,1.7755317549486995e-09,4.554863933593151,0.0008937245905050674,0.19000000000000006,4.51948,graphene_diamond_interface,0.22189555015752124
honeycomb_mesh,Ni63,20.0,3.0,120.0,2,0.35,3.7495769255313656,13.663270536839285,52014301194431.19,0.20379184885903834,0.07913942544351958,0.6490376145835794,0.16302458053950164,3.4156161177205313e-09,0.34156161177205313,1.1666433463632275e-09,2.9928508385758623,0.0008949288972461424,0.2340611303368929,4.457917214352395,carrier_travel_recombination,0.35096238541642055
honeycomb_mesh,Ni63,20.0,3.0,120.0,2,0.65,2.788017740949859,25.275115185711194,78431247770614.78,0.22438307882783037,0.07961410055219176,0.7543244980086876,0.14815281356604132,3.1040296882052176e-09,0.31040296882052176,9.63500030525938e-10,2.471716727581307,0.0009024292721204174,0.12000000000000005,4.690154107329834,geometric_occlusion,0.2674988720749166
honeycomb_mesh,Ni63,20.0,3.0,120.0,2,0.9,1.4545088740586412,34.95165239310445,100445369917434.45,0.23842071369429962,0.08000795271799872,0.9316866733117792,0.14401060822234085,3.017244104779513e-09,0.3017244104779513,9.103761987826725e-10,2.3354353997214954,0.0009086795845156465,0.12000000000000005,4.883684851477699,geometric_occlusion,0.4126469301858155
honeycomb_mesh,Ni63,20.0,3.0,120.0,4,0.35,4.336717703058261,21.439969576930604,78375930787517.12,0.21471173194021512,0.07961310892841017,0.5944268426798982,0.12753151080117295,2.671981626133911e-09,0.2671981626133911,7.139485810397219e-10,1.8315294182456312,0.000909647518950622,0.0,4.816799391538612,carrier_travel_recombination,0.4055731573201018
honeycomb_mesh,Ni63,20.0,3.0,120.0,4,0.65,3.4425712636968084,39.660906894435364,119828563184840.45,0.24104331066770718,0.08035345572480321,0.6773711668170455,0.09157522638892415,1.9186420735008507e-09,0.19186420735008508,3.681187406207644e-10,0.9443541464465093,0.0009215112144464706,0.0,5.181218137888707,geometric_occlusion,0.48675360341653046
honeycomb_mesh,Ni63,20.0,3.0,120.0,4,0.9,1.862322937176631,54.84502132568933,154372423515943.25,0.2576931787143795,0.08096624532172637,0.8754009831822016,0.06434165107521479,1.3480567146744092e-09,0.13480567146744094,1.8172569059787618e-10,0.4661903633120265,0.0009313976273596777,0.0,5.484900426513787,geometric_occlusion,0.7145153198853399
honeycomb_mesh,Ni63,20.0,6.0,15.0,1,0.35,3.4676310833333335,4.321291666666667,10755938541666.67,0.19085381517302835,0.07839355554289952,0.6795020656548092,0.18768412320929603,3.932271527106223e-09,0.3932271527106223,1.5462759362890306e-09,3.966742061332146,0.0008672993297118522,0.35793103571428575,4.091050833333333,carrier_travel_recombination,0.3204979343451908
honeycomb_mesh,Ni63,20.0,6.0,15.0,1,0.65,2.4651923333333334,8.021291666666666,19173438541666.668,0.19957641651924213,0.07854617680162863,0.7978908257367536,0.21715291503046313,4.549688115335016e-09,0.4549688115335016,2.069966194682069e-09,5.310191911598242,0.0008696461843838623,0.29133103571428576,4.165050833333333,carrier_travel_recombination,0.20210917426324637
honeycomb_mesh,Ni63,20.0,6.0,15.0,1,0.9,1.4602433750000001,11.104625,26188021875000.004,0.2063062764623924,0.07867318477847257,0.9325964563392921,0.23930839859500186,5.013879628715997e-09,0.5013879628715997,2.513898893125326e-09,6.449035546157906,0.0008716018966105374,0.23583103571428576,4.2267174999999995,graphene_diamond_interface,0.2063062764623924
honeycomb_mesh,Ni63,20.0,6.0,15.0,2,0.35,3.6791516765349517,6.780833448080827,16734543639578.996,0.1965870147543253,0.078501979946835,0.6575678758072215,0.17931593845492538,3.7569451644895996e-09,0.37569451644895996,1.4114636968981785e-09,3.6209012137681102,0.0008692662055972466,0.24365928364883088,4.222157406687592,carrier_travel_recombination,0.34243212419277846
honeycomb_mesh,Ni63,20.0,6.0,15.0,2,0.65,2.72085832326094,12.586755772516781,29943016927670.797,0.2092341296612748,0.07874110796495942,0.7646806510596951,0.19002701888083673,3.9813588008864676e-09,0.39813588008864675,1.5851217901396131e-09,4.06639535008944,0.0008729500866901369,0.13915268180898369,4.338275853176311,carrier_travel_recombination,0.23531934894030493
honeycomb_mesh,Ni63,20.0,6.0,15.0,2,0.9,1.6561757556626158,17.42502437621341,40950078001080.625,0.21862998619988372,0.07893994818062207,0.90686845174256,0.20434043238802072,4.2812468650848e-09,0.42812468650848,1.832907471979843e-09,4.702052843867951,0.0008760199876008789,0.05206384694244437,4.435041225250244,graphene_diamond_interface,0.21862998619988372
honeycomb_mesh,Ni63,20.0,6.0,15.0,4,0.35,4.011063064142305,10.640268187701219,26056610127020.273,0.2049638180230371,0.07867080687319755,0.6253976273255434,0.16036207244398484,3.3598324712635788e-09,0.33598324712635785,1.1288474234957126e-09,2.895890992362869,0.00087229204632579,0.034189458335663836,4.462055363754025,carrier_travel_recombination,0.3746023726744566
honeycomb_mesh,Ni63,20.0,6.0,15.0,4,0.65,3.122041263401402,19.7507368464536,46782926325681.945,0.22261411330565617,0.07904515815861753,0.7158728194215684,0.15358807090837645,3.2179067030762383e-09,0.3217906703076238,1.0354923549702986e-09,2.6564023808754267,0.0008780754990985762,0.0,4.644264736929072,carrier_travel_recombination,0.28412718057843156
honeycomb_mesh,Ni63,20.0,6.0,15.0,4,0.9,1.963626615924498,27.342794062080582,64054856491233.33,0.23505987836446618,0.07935605577058114,0.8641924242940678,0.15714316850084584,3.2923914746163537e-09,0.32923914746163535,1.0839841622126448e-09,2.7808009354308734,0.0008828950430758982,0.0,4.796105881241612,geometric_occlusion,0.29088191093120874
honeycomb_mesh,Ni63,20.0,6.0,30.0,1,0.35,3.468028833333334,4.325916666666667,11691460416666.668,0.19050979100065718,0.07841052930783912,0.6794187427379565,0.18872729103538052,3.954127500165441e-09,0.39541275001654413,1.5635124287564603e-09,4.010959731707641,0.0008682836077722375,0.44356207142857146,4.095768333333333,carrier_travel_recombination,0.32058125726204345
honeycomb_mesh,Ni63,20.0,6.0,30.0,1,0.65,2.4654513333333337,8.025916666666665,20108960416666.664,0.19922981348422472,0.0785631248782235,0.7978201774748988,0.21835716468278896,4.574919000816404e-09,0.4574919000816404,2.092988386403097e-09,5.369251937108968,0.0008706324194591919,0.3769620714285715,4.169768333333333,carrier_travel_recombination,0.20217982252510125
honeycomb_mesh,Ni63,20.0,6.0,30.0,1,0.9,1.46038675,11.109250000000001,27123543750000.004,0.20595782130891077,0.078690111492634,0.9325579947785322,0.24064627892033338,5.041910282668064e-09,0.5041910282668064,2.5420859298473956e-09,6.521345217107119,0.0008725897625316538,0.3214620714285714,4.231434999999999,graphene_diamond_interface,0.20595782130891077
honeycomb_mesh,Ni63,20.0,6.0,30.0,2,0.35,3.6797758131848286,6.788090850986372,18059201776384.227,0.19609966384416946,0.07852598737357823,0.6574465923850841,0.18039990858665308,3.779656008712012e-09,0.3779656008712012,1.4285799544192815e-09,3.6648104391839165,0.000870661923642012,0.3292429361108168,4.228843292471678,carrier_travel_recombination,0.34255340761491593
honeycomb_mesh,Ni63,20.0,6.0,30.0,2,0.65,2.7212647378236503,12.594013175422326,31267675064476.027,0.208741661811451,0.07876505844721544,0.7645752005431621,0.19116258081796111,4.005150572914197e-09,0.4005150572914197,1.6041231111714919e-09,4.115140426947404,0.0008743501521255613,0.22473633427096962,4.344961738960398,carrier_travel_recombination,0.23542479945683792
honeycomb_mesh,Ni63,20.0,6.0,30.0,2,0.9,1.6564007351526877,17.43228177911896,42274736137885.87,0.21813411193078502,0.0789638513637634,0.9068030560103733,0.20556986355328763,4.307005342056904e-09,0.4307005342056904,1.8550295016506708e-09,4.758803636865422,0.0008774236758618521,0.13764749940443022,4.44172711103433,graphene_diamond_interface,0.21813411193078502
honeycomb_mesh,Ni63,20.0,6.0,30.0,4,0.35,4.012042439523121,10.65165627352466,27932518022268.6,0.2042719853515372,0.078704746243545,0.6252242342151264,0.16141011408771835,3.3817905583111393e-09,0.3381790558311139,1.1436507380282366e-09,2.9338667048635876,0.0008742735912452295,0.1196987585051276,4.4715331254704935,carrier_travel_recombination,0.3747757657848736
honeycomb_mesh,Ni63,20.0,6.0,30.0,4,0.65,3.1226789962075143,19.762124932277036,48658834220930.26,0.2219128257577413,0.07907897144324703,0.7157189370191726,0.1538906953997317,3.224247152392957e-09,0.32242471523929567,1.0395769699714091e-09,2.6668808561261885,0.0008800667056400841,0.0,4.653742498645541,carrier_travel_recombination,0.28428106298082745
honeycomb_mesh,Ni63,20.0,6.0,30.0,4,0.9,1.963979646585025,27.354182147904027,65930764386481.68,0.2343529537091336,0.07938976451972671,0.8640825982156614,0.1574421025144603,3.298654602738858e-09,0.3298654602738858,1.0881122188170253e-09,2.791390853685344,0.0008848943009691293,0.0,4.805583642958081,geometric_occlusion,0.2917927322185604
honeycomb_mesh,Ni63,20.0,6.0,60.0,1,0.35,3.4688243333333335,4.335166666666667,13562504166666.67,0.18982172843847073,0.07844446826477242,0.6792521317583324,0.189429204694371,3.968833672688394e-09,0.39688336726883944,1.575164072146525e-09,4.0408502983486345,0.0008702570967884615,0.471967,4.105203333333334,carrier_travel_recombination,0.32074786824166757
honeycomb_mesh,Ni63,20.0,6.0,60.0,1,0.65,2.4659693333333337,8.035166666666665,21980004166666.664,0.1985365977946612,0.07859701247792023,0.7976788889203258,0.21915822747340719,4.591702500395959e-09,0.4591702500395959,2.10837318521425e-09,5.408719361465191,0.0008726098323132547,0.40536700000000003,4.179203333333334,carrier_travel_recombination,0.2023211110796742
honeycomb_mesh,Ni63,20.0,6.0,60.0,1,0.9,1.4606735,11.118500000000001,28994587500000.004,0.20526090448030054,0.07872395638362963,0.9324810495283278,0.24154555445488698,5.060751490539467e-09,0.5060751490539467,2.5611205648997435e-09,6.570175756154027,0.0008745704452505824,0.34986700000000004,4.24087,graphene_diamond_interface,0.20526090448030054
honeycomb_mesh,Ni63,20.0,6.0,60.0,2,0.35,3.681024086484582,6.8026056567974615,20708518049994.68,0.19512493575294368,0.07857398506900334,0.6572041055983824,0.1812373734125619,3.797202187011824e-09,0.37972021870118244,1.4418744449047381e-09,3.6989154869021155,0.0008734632657298935,0.35755309817764575,4.2422150640398515,carrier_travel_recombination,0.3427958944016176
honeycomb_mesh,Ni63,20.0,6.0,60.0,2,0.65,2.7220775669490713,12.608527981233415,33916991338086.477,0.20775671238608623,0.07881294231467104,0.7643643310914876,0.19201568803336252,4.02302448337252e-09,0.40230244833725204,1.6184725993814733e-09,4.151951915185221,0.0008771602198500212,0.2530464963377986,4.3583335105285705,carrier_travel_recombination,0.2356356689085124
honeycomb_mesh,Ni63,20.0,6.0,60.0,2,0.9,1.6568506941328316,17.44679658493005,44924052411496.32,0.21714235723091588,0.07901164068360635,0.9066722310592755,0.20649692076495524,4.3264286188642545e-09,0.4326428618864255,1.871798459412766e-09,4.801821916150843,0.0008802410149501278,0.16595766147125918,4.4550988826025035,graphene_diamond_interface,0.21714235723091588
honeycomb_mesh,Ni63,20.0,6.0,60.0,4,0.35,4.014001190284753,10.67443244517154,31684333812765.258,0.20288827692895392,0.07877259066752865,0.624877632232088,0.1623024477852211,3.4004863240017433e-09,0.34004863240017436,1.156330723972289e-09,2.9663953321292267,0.0008782566094407087,0.14786021598691232,4.490488648903431,carrier_travel_recombination,0.37512236776791197
honeycomb_mesh,Ni63,20.0,6.0,60.0,4,0.65,3.1239544618197397,19.784901103923918,52410650011426.92,0.22051023854292712,0.07914656388682165,0.7154112754233475,0.1544940808260669,3.236889006649338e-09,0.32368890066493383,1.047745044136734e-09,2.6878348414992224,0.0008840691442464344,0.0,4.672698022078478,carrier_travel_recombination,0.2845887245766525
honeycomb_mesh,Ni63,20.0,6.0,60.0,4,0.9,1.964685707906078,27.376958319550905,69682580176978.32,0.23293910807364115,0.07945714805044102,0.8638629220491963,0.15803770258505487,3.311133341798367e-09,0.3311133341798367,1.0963604007168821e-09,2.812550343595148,0.0008889129232512059,0.0,4.824539166391018,geometric_occlusion,0.2936143747932636
honeycomb_mesh,Ni63,20.0,6.0,120.0,1,0.35,3.4704153333333334,4.353666666666667,17304591666666.67,0.18844554655145404,0.07851231190705489,0.6789190492379638,0.19027719698993745,3.986600417696138e-09,0.39866004176961384,1.5892982890375025e-09,4.077109539878312,0.0008742239221594563,0.47163400000000005,4.1240733333333335,carrier_travel_recombination,0.32108095076203624
honeycomb_mesh,Ni63,20.0,6.0,120.0,1,0.65,2.4670053333333337,8.053666666666667,25722091666666.668,0.19715012800680498,0.0786647534834801,0.797396343808611,0.22011469657996352,4.611742001713149e-09,0.4611742001713149,2.1268164290365202e-09,5.456032773838912,0.0008765845448218836,0.40503400000000006,4.198073333333333,carrier_travel_recombination,0.20260365619138898
honeycomb_mesh,Ni63,20.0,6.0,120.0,1,0.9,1.461247,11.137,32736675000000.004,0.20386704478191203,0.07879161203639985,0.9323270706291168,0.2426306191952688,5.083485268499535e-09,0.5083485268499536,2.5841822475051794e-09,6.629337089683941,0.0008785517303739064,0.349534,4.25974,graphene_diamond_interface,0.20386704478191203
honeycomb_mesh,Ni63,20.0,6.0,120.0,2,0.35,3.6835206330840893,6.831635268419642,26007150597215.594,0.19317537476463775,0.07866991188480743,0.6567194522661938,0.18237666746982345,3.821072152706126e-09,0.3821072152706126,1.4600592396186227e-09,3.745565886339473,0.0008791059035583955,0.35703056516844645,4.268958607176197,carrier_travel_recombination,0.34328054773380623
honeycomb_mesh,Ni63,20.0,6.0,120.0,2,0.65,2.723703225199914,12.637557592855597,39215623885307.39,0.20578675876837654,0.07890864171828481,0.7639427187796693,0.19315006079445593,4.046791340330357e-09,0.40467913403303574,1.637652015217277e-09,4.201153867904119,0.0008828204333995497,0.2525239633285993,4.385077053664916,carrier_travel_recombination,0.23605728122033065
honeycomb_mesh,Ni63,20.0,6.0,120.0,2,0.9,1.657750612093119,17.475826196552227,50222684958717.23,0.21515882324239857,0.07910715119423704,0.9064104475792947,0.20773318288146855,4.352330214788724e-09,0.4352330214788724,1.894277829856286e-09,4.8594894140132086,0.000885915874933845,0.16543512846206,4.481842425738849,graphene_diamond_interface,0.21515882324239857
honeycomb_mesh,Ni63,20.0,6.0,120.0,4,0.35,4.017918691808017,10.719984788465302,39187965393758.56,0.20012068839619607,0.07890814241046715,0.6241851649629817,0.16359805244699588,3.4276312376724736e-09,0.3427631237672474,1.1748655901468135e-09,3.013943788087288,0.0008863033008601928,0.1470402738076246,4.5283996957693065,carrier_travel_recombination,0.3758148350370183
honeycomb_mesh,Ni63,20.0,6.0,120.0,4,0.65,3.1265053930441904,19.830453447217682,59914281592420.23,0.21770501579828946,0.07928161243184997,0.7147963653991019,0.1556933469672144,3.2620154798939513e-09,0.32620154798939516,1.0640744991067767e-09,2.729725641419289,0.0008921550697456669,0.0,4.710609068944354,carrier_travel_recombination,0.28520363460089815
honeycomb_mesh,Ni63,20.0,6.0,120.0,4,0.9,1.9660978305481847,27.422510662844665,77186211757971.62,0.23011143145785826,0.07959177940118724,0.8634234746285446,0.15921976429312937,3.3358993556649764e-09,0.33358993556649763,1.1128224511126004e-09,2.854781297455287,0.0008970315438168953,0.0,4.862450213256894,geometric_occlusion,0.29725765994266995
honeycomb_mesh,Ni63,20.0,12.0,15.0,1,0.35,4.28,2.1606458333333336,5377969270833.335,0.18557482700338468,0.07829592417311702,0.6024787728765639,0.16777862814207262,3.515220739072816e-09,0.3515220739072816,1.2356776844407634e-09,3.1699482156362513,0.0008654393770204646,0.3968226607142858,4.045525416666667,carrier_travel_recombination,0.39752122712343607
honeycomb_mesh,Ni63,20.0,12.0,15.0,1,0.65,3.0808197291666666,4.010645833333333,9586719270833.334,0.19026423869286824,0.07837233763930508,0.7222205218924611,0.19960646864315726,4.182063031492649e-09,0.4182063031492649,1.7489651199377482e-09,4.48671116340977,0.0008666123157139436,0.3635226607142858,4.082525416666667,carrier_travel_recombination,0.2777794781075389
honeycomb_mesh,Ni63,20.0,12.0,15.0,1,0.9,2.1607202500000002,5.5523125,13094010937500.002,0.19401738597181462,0.07843597131497373,0.838880073221611,0.23042743997616505,4.8278098636601815e-09,0.48278098636601813,2.330774807965454e-09,5.9792578085634345,0.0008675897646251761,0.3357726607142858,4.113358750000001,graphene_diamond_interface,0.19401738597181462
honeycomb_mesh,Ni63,20.0,12.0,15.0,2,0.35,4.28,3.3904167240404135,8367271819789.498,0.1886417228192616,0.07835020348287064,0.6023453124530387,0.16633537326423167,3.4849823259058033e-09,0.3484982325905803,1.2145101811875823e-09,3.1156461188906395,0.0008664219148300765,0.3046867846815583,4.151078703343797,carrier_travel_recombination,0.3976546875469613
honeycomb_mesh,Ni63,20.0,12.0,15.0,2,0.65,3.2565900972418964,6.293377886258391,14971508463835.398,0.19570008649712242,0.07847001872255963,0.702100211956458,0.19165049570449738,4.015373141468055e-09,0.40153731414680555,1.612322146522304e-09,4.136173838659462,0.0008682627704493597,0.2524334837616347,4.209137926588156,carrier_travel_recombination,0.297899788043542
honeycomb_mesh,Ni63,20.0,12.0,15.0,2,0.9,2.3250506337815486,8.712512188106706,20475039000540.312,0.20123023543903257,0.07856975604512294,0.8164109643448525,0.21843642779130432,4.576579685052424e-09,0.4576579685052424,2.0945081613634543e-09,5.373150694838768,0.0008697968167987622,0.20888906632836507,4.257520612625122,graphene_diamond_interface,0.20123023543903257
honeycomb_mesh,Ni63,20.0,12.0,15.0,4,0.35,4.421254348042015,5.320134093850609,13028305063510.137,0.1932828711212167,0.07843477956594672,0.5902478913659033,0.16062050935119435,3.365247122617119e-09,0.3365247122617119,1.1324888196282797e-09,2.9052324552040303,0.0008679328805272139,0.1299518720249748,4.351027681877012,carrier_travel_recombination,0.4097521086340967
honeycomb_mesh,Ni63,20.0,12.0,15.0,4,0.65,3.5324033685884637,9.8753684232268,23391463162840.973,0.2036782714491827,0.07862256871762788,0.6721836793363051,0.17469124003013314,3.660050607686924e-09,0.3660050607686924,1.339597045082942e-09,3.4365379550041038,0.0008708221975455916,0.04795765409620337,4.442132368464536,carrier_travel_recombination,0.3278163206636949
honeycomb_mesh,Ni63,20.0,12.0,15.0,4,0.9,2.5829126456140954,13.671397031040291,32027428245616.664,0.21157284985522337,0.07877879259294827,0.7820952425294511,0.18893679054627904,3.958516837673389e-09,0.3958516837673389,1.566985555414373e-09,4.019869524115935,0.0008732299617275729,0.0,4.518052940620806,carrier_travel_recombination,0.21790475747054894
honeycomb_mesh,Ni63,20.0,12.0,30.0,1,0.35,4.28,2.1629583333333335,5845730208333.334,0.18540367397517857,0.07830441963486738,0.6024578825572791,0.16861901430185533,3.5328281238178885e-09,0.3532828123817888,1.248087455243862e-09,3.2017836459503797,0.0008659303311531797,0.48249532142857143,4.047884166666667,carrier_travel_recombination,0.39754211744272094
honeycomb_mesh,Ni63,20.0,12.0,30.0,1,0.65,3.080997791666667,4.012958333333333,10054480208333.332,0.19009234579011938,0.07838082666557762,0.7221797080820542,0.2006038419418049,4.202959538651086e-09,0.4202959538651086,1.766486888353815e-09,4.531660667009844,0.0008671037584891848,0.4491953214285715,4.084884166666667,carrier_travel_recombination,0.27782029191794577
honeycomb_mesh,Ni63,20.0,12.0,30.0,1,0.9,2.1608405000000004,5.554625000000001,13561771875000.002,0.1938449219380935,0.07844445498393238,0.8388469777081662,0.2315846253903572,4.852054680845576e-09,0.4852054680845576,2.3542434625915466e-09,6.0394631685793305,0.0008680816146025222,0.42144532142857144,4.1157175,graphene_diamond_interface,0.1938449219380935
honeycomb_mesh,Ni63,20.0,12.0,30.0,2,0.35,4.28,3.394045425493186,9029600888192.113,0.18839987133153127,0.07836222600208871,0.6023157557569848,0.16721272306162094,3.503364155804857e-09,0.35033641558048567,1.2273560408178276e-09,3.1486002705484313,0.0008671172749597271,0.3903357537696941,4.154421646235839,carrier_travel_recombination,0.3976842442430152
honeycomb_mesh,Ni63,20.0,12.0,30.0,2,0.65,3.2568695072537595,6.297006587711163,15633837532238.014,0.19545665804875678,0.0784820269594902,0.7020402293808805,0.19265755973961646,4.036472684485103e-09,0.40364726844851034,1.6293111732594377e-09,4.179756672329511,0.0008689592155061724,0.33808245284977056,4.212480869480199,carrier_travel_recombination,0.2979597706191195
honeycomb_mesh,Ni63,20.0,12.0,30.0,2,0.9,2.325239326257093,8.71614088955948,21137368068942.934,0.20098563818155188,0.07858175239957942,0.8163606984627755,0.21957976343365845,4.600534328180875e-09,0.4600534328180875,2.1164916104770656e-09,5.429545979927016,0.0008704941659615434,0.2945380354165008,4.260863555517165,graphene_diamond_interface,0.20098563818155188
honeycomb_mesh,Ni63,20.0,12.0,30.0,4,0.35,4.42186361063357,5.32582813676233,13966259011134.3,0.1929406771452142,0.0784517904952409,0.5901558379939107,0.16151601910522478,3.3840094315850066e-09,0.33840094315850067,1.145151983305628e-09,2.937717927434183,0.0008689183655416646,0.21556366496684953,4.355766562735247,carrier_travel_recombination,0.4098441620060893
honeycomb_mesh,Ni63,20.0,12.0,30.0,4,0.65,3.532841809892666,9.881062466138518,24329417110465.13,0.20333284120104042,0.07863954796640336,0.6720967223305346,0.1756575971169726,3.6802972774244517e-09,0.3680297277424452,1.3544588050217832e-09,3.474663600544644,0.0008718100919280577,0.13356944703807813,4.44687124932277,carrier_travel_recombination,0.32790327766946537
honeycomb_mesh,Ni63,20.0,12.0,30.0,4,0.9,2.583208735845505,13.677091073952013,32965382193240.84,0.21122516197687777,0.07879574550884749,0.7820194997889303,0.18978332155654215,3.9762529665027734e-09,0.39762529665027735,1.5810587653622107e-09,4.055972261362188,0.0008742198639167187,0.06524093209743523,4.52279182147904,carrier_travel_recombination,0.21798050021106974
honeycomb_mesh,Ni63,20.0,12.0,60.0,1,0.35,4.28,2.1675833333333334,6781252083333.335,0.1850613635540595,0.07832140841165516,0.6024161093344165,0.16906448828379492,3.5421614900360542e-09,0.35421614900360543,1.2546908021494441e-09,3.218723555122609,0.0008669134676215142,0.5109835,4.052601666666666,carrier_travel_recombination,0.39758389066558353
honeycomb_mesh,Ni63,20.0,12.0,60.0,1,0.65,3.0813539166666666,4.017583333333333,10990002083333.332,0.18974855631831797,0.07839780257384847,0.7220980869972049,0.20112639141407063,4.213907755133967e-09,0.4213907755133967,1.775701856877819e-09,4.55530030491674,0.0008680878734649913,0.47768350000000004,4.089601666666667,carrier_travel_recombination,0.2779019130027951
honeycomb_mesh,Ni63,20.0,12.0,60.0,1,0.9,2.161081,5.5592500000000005,14497293750000.002,0.1934999907266544,0.07846142017960489,0.8387807859006007,0.23219707251615457,4.86488639166613e-09,0.486488639166613,2.36671196038183e-09,6.071449254287321,0.0008690665450012223,0.44993350000000004,4.120435,graphene_diamond_interface,0.1934999907266544
honeycomb_mesh,Ni63,20.0,12.0,60.0,2,0.35,4.28,3.4013028283987308,10354259024997.34,0.1879161593547169,0.0783862667402854,0.6022566572115183,0.16773703732748596,3.5143493474324804e-09,0.35143493474324805,1.23506513357991e-09,3.1683768070619944,0.0008685104570266084,0.4187765490888229,4.161107532019926,carrier_travel_recombination,0.39774334278848167
honeycomb_mesh,Ni63,20.0,12.0,60.0,2,0.65,3.2574283272774864,6.3042639906167075,16958495669043.238,0.1949697942597429,0.07850603914077203,0.701920279905167,0.19325013634125654,4.048888077212064e-09,0.4048888077212064,1.6393494661790003e-09,4.205508427118871,0.0008703545712683829,0.3665232481688993,4.219166755264285,carrier_travel_recombination,0.29807972009483297
honeycomb_mesh,Ni63,20.0,12.0,60.0,2,0.9,2.3256167112081814,8.723398292465024,22462026205748.16,0.20049643826321414,0.07860574082228262,0.8162601679861711,0.22024244086390757,4.614418441264424e-09,0.46144184412644235,2.129285755108119e-09,5.462367464408347,0.0008718913331365284,0.3229788307356296,4.267549441301252,graphene_diamond_interface,0.20049643826321414
honeycomb_mesh,Ni63,20.0,12.0,60.0,4,0.35,4.423082135816677,5.33721622258577,15842166906382.629,0.19225627149961574,0.07848580374154343,0.5899717880822113,0.16210807154037093,3.3964138422163887e-09,0.33964138422163886,1.1535626987599092e-09,2.9592943731224364,0.0008708942745148978,0.24393010799345616,4.365244324451716,carrier_travel_recombination,0.4100282119177887
honeycomb_mesh,Ni63,20.0,12.0,60.0,4,0.65,3.533718692501071,9.892450551961959,26205325005713.46,0.20264196905948276,0.07867349787571445,0.6719228464426406,0.17628052877143074,3.6933486552728982e-09,0.36933486552728984,1.3640824289406126e-09,3.4993515833848083,0.000873790831712325,0.16193589006468478,4.45634901103924,carrier_travel_recombination,0.32807715355735945
honeycomb_mesh,Ni63,20.0,12.0,60.0,4,0.9,2.583800916308324,13.688479159775452,34841290088489.16,0.21052977848995125,0.07882964277237592,0.781868025929835,0.19046135258362115,3.9904587610936355e-09,0.39904587610936354,1.5923761123988952e-09,4.085005240185391,0.0008762046293768476,0.09360737512404188,4.53226958319551,carrier_travel_recombination,0.21813197407016505
honeycomb_mesh,Ni63,20.0,12.0,120.0,1,0.35,4.28,2.1768333333333336,8652295833333.335,0.184376725269897,0.07835537738091003,0.602332592537201,0.16946067118710356,3.5504621322191415e-09,0.35504621322191415,1.2605781352322093e-09,3.233826636804475,0.0008688846677323323,0.5108170000000001,4.062036666666667,carrier_travel_recombination,0.39766740746279905
